1453953660,121.250000,121.250000,
1453953720,121.657500,121.657500,
1453953780,121.793333,121.793333,
1453953840,121.861250,121.861250,
1453953900,121.903000,121.903000,
1453953960,121.930000,121.930000,
1453954020,122.065833,121.949286,
1453954080,122.002500,121.916250,
1453954140,121.939167,121.890556,
1453954200,121.875833,121.870000,
1453954260,121.811667,121.853182,
1453954320,121.748333,121.839167,
1453954380,121.685000,121.827308,
1453954440,121.685000,121.817143,
1453954500,121.685000,121.808333,
1453954560,121.685000,121.800625,
1453954620,121.685000,121.793824,
1453954680,121.685000,121.787778,
1453954740,121.685000,121.782368,
1453954800,121.677500,121.775250,
1453954860,121.670000,121.768810,
1453954920,121.662500,121.787381,
1453954980,121.655000,121.767143,
1453955040,121.647500,121.746905,
1453955100,121.640000,121.726667,
1453955160,121.640000,121.706190,
1453955220,121.525455,121.656341,
1453955220,121.640000,121.685952,
1453955280,121.525455,121.635610,
1453955280,121.640000,121.665714,
1453955340,121.525455,121.633415,
1453955340,121.640000,121.663571,
1453955400,121.525455,121.631220,
1453955400,121.640000,121.661429,
1453955460,121.525455,121.629024,
1453955460,121.640000,121.659286,
1453955520,121.525455,121.626829,
1453955520,121.640000,121.657143,
1453955580,121.525455,121.624634,
1453955580,121.640000,121.655000,
1453955640,121.525455,121.622439,
1453955640,121.640000,121.652857,
1453955700,121.525455,121.620244,
1453955700,121.640000,121.650714,
1453955760,121.525455,121.618049,
1453955760,121.640000,121.648571,
1453955820,121.525455,121.615854,
1453955820,121.640000,121.646429,
1453955880,121.525455,121.613659,
1453955880,121.640000,121.644286,
1453955940,121.525455,121.611463,
1453955940,121.640000,121.642143,
1453956000,121.525455,121.609268,
1453956000,121.640000,121.640000,
1453956060,121.525455,121.609268,
1453956060,121.640000,121.640000,
1453956120,121.525455,121.609268,
1453956120,121.640000,121.640000,
1453956180,121.525455,121.609268,
1453956180,121.640000,121.640000,
1453956240,121.525455,121.609268,
1453956240,121.640000,121.640000,
1453956300,121.525455,121.609268,
1453956300,121.640000,121.640000,
1453956360,121.525455,121.609268,
1453956360,121.640000,121.640000,
1453956420,121.525455,121.609268,
1453956420,121.640000,121.640000,
1453956480,121.525455,121.609268,
1453956480,121.640000,121.640000,
1453956540,121.525455,121.609268,
1453956540,121.640000,121.640000,
1453956600,121.525455,121.609268,
1453956600,121.640000,121.640000,
1453956660,121.525455,121.609268,
1453956660,121.640000,121.640000,
1453956720,121.525455,121.609268,
1453956720,121.640000,121.640000,
1453956780,121.525455,121.609268,
1453956780,121.640000,121.640000,
1453956840,121.525455,121.609268,
1453956840,121.640000,121.640000,
1453956900,121.525455,121.609268,
1453956900,121.640000,121.640000,
1453956960,121.525455,121.609268,
1453956960,121.640000,121.640000,
1453957020,121.525455,121.609268,
1453957020,121.640000,121.640000,
1453957080,121.525455,121.609268,
1453957080,121.640000,121.640000,
1453957140,121.525455,121.609268,
1453957140,121.640000,121.640000,
1453957200,121.525455,121.609268,
1453957200,121.640000,121.640000,
1453957260,121.525455,121.609268,
1453957260,121.640000,121.640000,
1453957320,121.525455,121.609268,
1453957320,121.640000,121.640000,
1453957380,121.524545,121.609024,
1453957380,121.639167,121.639762,
1453957440,121.524545,121.609024,
1453957440,121.639167,121.639762,
1453957500,121.524545,121.609024,
1453957500,121.639167,121.639762,
1453957560,121.524545,121.609024,
1453957560,121.638333,121.639524,
1453957620,121.523636,121.608780,
1453957620,121.637500,121.639286,
1453957680,121.522727,121.608537,
1453957680,121.636667,121.639048,
1453957740,121.522727,121.608293,
1453957740,121.636667,121.638810,
1453957800,121.521818,121.608049,
1453957800,121.635833,121.638571,
1453957860,121.520909,121.607805,
1453957860,121.635000,121.638333,
1453957920,121.520909,121.607561,
1453957920,121.635000,121.638095,
1453957980,121.520909,121.607317,
1453957980,121.635000,121.637857,
1453958040,121.520909,121.607073,
1453958040,121.635000,121.637619,
1453958100,121.508182,121.603415,
1453958100,121.623333,121.634048,
1453958160,121.496364,121.600000,
1453958160,121.612500,121.630714,
1453958220,121.484545,121.596585,
1453958220,121.601667,121.627381,
1453958280,121.472727,121.593171,
1453958280,121.590833,121.624048,
1453958340,121.460909,121.589756,
1453958340,121.580000,121.620714,
1453958400,121.449091,121.586341,
1453958400,121.569167,121.617381,
1453958460,121.450000,121.582927,
1453958460,121.570000,121.614048,
1453958520,121.450000,121.579512,
1453958520,121.570000,121.610714,
1453958580,121.450000,121.576098,
1453958580,121.570000,121.607381,
1453958640,121.450000,121.572927,
1453958640,121.570000,121.604286,
1453958700,121.450000,121.569512,
1453958700,121.562500,121.598810,
1453958760,121.441818,121.563902,
1453958760,121.555000,121.593333,
1453958820,121.433636,121.558537,
1453958820,121.547500,121.588095,
1453958880,121.425455,121.553171,
1453958880,121.540000,121.582857,
1453958940,121.417273,121.547805,
1453958940,121.532500,121.577619,
1453959000,121.409091,121.542439,
1453959000,121.525000,121.572381,
1453959060,121.409091,121.537073,
1453959060,121.525000,121.567143,
1453959120,121.409091,121.531707,
1453959120,121.525000,121.561905,
1453959180,121.409091,121.526341,
1453959180,121.525000,121.556667,
1453959240,121.409091,121.520976,
1453959240,121.525000,121.551429,
1453959300,121.409091,121.515610,
1453959300,121.525000,121.546190,
1453959360,121.409091,121.513659,
1453959360,121.525000,121.544286,
1453959420,121.409091,121.511463,
1453959420,121.525000,121.542143,
1453959480,121.409091,121.509268,
1453959480,121.525000,121.540000,
1453959540,121.409091,121.507073,
1453959540,121.525000,121.537857,
1453959600,121.409091,121.504878,
1453959600,121.525000,121.535714,
1453959660,121.380000,121.494878,
1453959660,121.498333,121.525952,
1453959720,121.350909,121.484878,
1453959720,121.471667,121.516190,
1453959780,121.321818,121.474878,
1453959780,121.445000,121.506429,
1453959840,121.292727,121.464878,
1453959840,121.418333,121.496667,
1453959900,121.263636,121.454878,
1453959900,121.391667,121.486905,
1453959960,121.234545,121.447073,
1453959960,121.365000,121.479286,
1453960020,121.234545,121.439268,
1453960020,121.365000,121.471667,
1453960080,121.234545,121.431463,
1453960080,121.365000,121.464048,
1453960140,121.234545,121.423659,
1453960140,121.365000,121.456429,
1453960200,121.234545,121.415854,
1453960200,121.365000,121.448810,
1453960260,121.234545,121.408049,
1453960260,121.365000,121.441190,
1453960320,121.234545,121.400244,
1453960320,121.365000,121.433571,
1453960380,121.234545,121.392439,
1453960380,121.365000,121.425952,
1453960440,121.234545,121.384634,
1453960440,121.365000,121.418333,
1453960500,121.234545,121.376829,
1453960500,121.365000,121.410714,
1453960560,121.234545,121.369024,
1453960560,121.365000,121.403095,
1453960620,121.234545,121.361220,
1453960620,121.365000,121.395476,
1453960680,121.234545,121.353415,
1453960680,121.365000,121.387857,
1453960740,121.234545,121.345610,
1453960740,121.365000,121.380238,
1453960800,121.234545,121.337805,
1453960800,121.365000,121.372619,
1453960860,121.234545,121.330000,
1453960860,121.365000,121.365000,
1453960920,121.234545,121.330000,
1453960920,121.365000,121.365000,
1453960980,121.234545,121.330000,
1453960980,121.365000,121.365000,
1453961040,121.234545,121.330000,
1453961040,121.365000,121.365000,
1453961100,121.234545,121.330000,
1453961100,121.365000,121.365000,
1453961160,121.234545,121.330000,
1453961160,121.365000,121.365000,
1453961220,121.234545,121.330000,
1453961220,121.365000,121.365000,
1453961280,121.234545,121.330000,
1453961280,121.365000,121.365000,
1453961340,121.234545,121.330000,
1453961340,121.365000,121.365000,
1453961400,121.234545,121.330000,
1453961400,121.365000,121.365000,
1453961460,121.234545,121.330000,
1453961460,121.365000,121.365000,
1453961520,121.234545,121.330000,
1453961520,121.365000,121.365000,
1453961580,121.234545,121.330000,
1453961580,121.365000,121.365000,
1453961640,121.234545,121.330000,
1453961640,121.365000,121.365000,
1453961700,121.234545,121.330000,
1453961700,121.365000,121.365000,
1453961760,121.234545,121.330000,
1453961760,121.365000,121.365000,
1453961820,121.234545,121.330000,
1453961820,121.365000,121.365000,
1453961880,121.331818,121.356098,
1453961880,121.454167,121.390476,
1453961940,121.430000,121.382439,
1453961940,121.544167,121.416190,
1453962000,121.528182,121.408780,
1453962000,121.634167,121.441905,
1453962060,121.626364,121.435122,
1453962060,121.724167,121.467619,
1453962120,121.724545,121.461463,
1453962120,121.814167,121.493333,
1453962180,121.822727,121.487805,
1453962180,121.904167,121.519048,
1453962240,121.823636,121.514146,
1453962240,121.905000,121.544762,
1453962300,121.823636,121.540488,
1453962300,121.905000,121.570476,
1453962360,121.823636,121.566829,
1453962360,121.905000,121.596190,
1453962420,121.823636,121.593171,
1453962420,121.905000,121.621905,
1453962480,121.823636,121.619512,
1453962480,121.900833,121.646429,
1453962540,121.819091,121.644634,
1453962540,121.896667,121.670952,
1453962600,121.814545,121.669756,
1453962600,121.892500,121.695476,
1453962660,121.810000,121.694878,
1453962660,121.888333,121.720000,
1453962720,121.805455,121.720000,
1453962720,121.884167,121.744524,
1453962780,121.800909,121.745122,
1453962780,121.880000,121.769048,
1453962840,121.800909,121.770244,
1453962840,121.880000,121.793571,
1453962900,121.800909,121.795366,
1453962900,121.875833,121.816905,
1453962960,121.796364,121.819268,
1453962960,121.871667,121.840238,
1453963020,121.791818,121.843171,
1453963020,121.867500,121.863571,
1453963080,121.786364,121.866829,
1453963080,121.862500,121.886667,
1453963140,121.781818,121.864634,
1453963140,121.858333,121.884524,
1453963200,121.777273,121.862195,
1453963200,121.854167,121.882143,
1453963260,121.777273,121.859756,
1453963260,121.854167,121.879762,
1453963320,121.777273,121.857317,
1453963320,121.854167,121.877381,
1453963380,121.777273,121.854878,
1453963380,121.854167,121.875000,
1453963440,121.778182,121.852439,
1453963440,121.855000,121.872619,
1453963500,121.778182,121.850000,
1453963500,121.855000,121.870238,
1453963560,121.598182,121.799268,
1453963560,121.686667,121.819762,
1453963620,121.415455,121.747805,
1453963620,121.519167,121.769524,
1453963680,121.232727,121.696341,
1453963680,121.351667,121.719286,
1453963740,121.050000,121.646098,
1453963740,121.184167,121.670238,
1453963800,120.867273,121.595854,
1453963800,121.016667,121.621190,
1453963860,120.684545,121.545610,
1453963860,120.849167,121.572143,
1453963920,120.685455,121.495366,
1453963920,120.850000,121.523095,
1453963980,120.685455,121.445122,
1453963980,120.850833,121.474286,
1453964040,120.686364,121.395122,
1453964040,120.850833,121.425238,
1453964100,120.686364,121.344878,
1453964100,120.850833,121.376190,
1453964160,120.793636,121.324634,
1453964160,120.949167,121.356429,
1453964220,120.900909,121.304390,
1453964220,121.047500,121.336667,
1453964280,121.008182,121.284146,
1453964280,121.145833,121.316905,
1453964340,121.114545,121.264146,
1453964340,121.243333,121.297381,
1453964400,121.221818,121.243902,
1453964400,121.341667,121.277619,
1453964460,121.329091,121.223659,
1453964460,121.440000,121.257857,
1453964520,121.329091,121.203415,
1453964520,121.440000,121.238095,
1453964580,121.329091,121.183171,
1453964580,121.440000,121.218333,
1453964640,121.329091,121.162927,
1453964640,121.440000,121.198571,
1453964700,121.332727,121.143659,
1453964700,121.443333,121.179762,
1453964760,121.336364,121.124390,
1453964760,121.446667,121.160952,
1453964820,121.340000,121.154390,
1453964820,121.450000,121.190238,
1453964880,121.343636,121.184146,
1453964880,121.453333,121.219286,
1453964940,121.347273,121.213902,
1453964940,121.401667,121.232619,
1453965000,121.290909,121.227561,
1453965000,121.331667,121.240714,
1453965060,121.210909,121.235854,
1453965060,121.258333,121.248810,
1453965120,121.130909,121.244146,
1453965120,121.185000,121.256905,
1453965180,121.050909,121.252439,
1453965180,121.111667,121.265000,
1453965240,120.970909,121.260488,
1453965240,121.038333,121.272857,
1453965300,120.950909,121.268780,
1453965300,121.020000,121.280952,
1453965360,120.950909,121.277073,
1453965360,121.020000,121.289048,
1453965420,120.950909,121.256585,
1453965420,121.020000,121.269048,
1453965480,120.950909,121.236098,
1453965480,121.020000,121.249048,
1453965540,120.950909,121.215610,
1453965540,121.020000,121.229048,
1453965600,120.950909,121.195122,
1453965600,121.020000,121.209048,
1453965660,120.950909,121.174634,
1453965660,121.020000,121.189048,
1453965720,120.950909,121.154146,
1453965720,121.020000,121.169048,
1453965780,120.950909,121.133659,
1453965780,121.020000,121.149048,
1453965840,120.950909,121.113171,
1453965840,121.020000,121.129048,
1453965900,120.950909,121.092683,
1453965900,121.020000,121.109048,
1453965960,120.950909,121.071220,
1453965960,121.020000,121.088095,
1453966020,120.950909,121.049756,
1453966020,121.020000,121.067143,
1453966080,120.950909,121.028293,
1453966080,121.020000,121.046190,
1453966140,120.950909,121.006829,
1453966140,121.020000,121.025238,
1453966200,120.950909,121.001463,
1453966200,121.020000,121.020000,
1453966260,120.950909,121.001463,
1453966260,121.020000,121.020000,
1453966320,120.950909,121.001463,
1453966320,121.020000,121.020000,
